"SiteID","DepthClass","Depth","source","x","y"
"860","BR",0,"SSURGO",-113.144612458773,37.2041647021131
"861","BR",0,"SSURGO",-113.788499626557,37.0000749612876
"862","BR",0,"SSURGO",-114.042752906446,37.4884306422052
"863","BR",0,"SSURGO",-113.191939791301,37.4527199692401
"864","BR",0,"SSURGO",-113.526556090154,37.1901405025294
"865","BR",0,"SSURGO",-113.274586799282,37.1779632718203
"866","BR",0,"SSURGO",-113.886837245332,37.1661716095373
"867","BR",0,"SSURGO",-113.29720019408,37.0272932524667
"868","BR",0,"SSURGO",-113.607610549197,37.1582153254254
"869","BR",0,"SSURGO",-113.327243261351,37.2463160749963
"870","BR",0,"SSURGO",-113.396377578971,37.0021219196697
"871","BR",0,"SSURGO",-113.155105585439,37.3589657512528
"872","BR",0,"SSURGO",-113.090225638649,37.2996008581409
"873","BR",0,"SSURGO",-113.598798605148,37.2085172437766
"874","BR",0,"SSURGO",-113.409763431555,37.1517540887002
"875","BR",0,"SSURGO",-113.375876386295,37.1378659053127
"876","BR",0,"SSURGO",-113.153968125777,37.0650821056752
"877","BR",0,"SSURGO",-112.90060943604,37.0075251743002
"878","BR",0,"SSURGO",-113.273310440069,37.300220977604
"879","BR",0,"SSURGO",-113.641579103626,37.2126069559912
"880","BR",0,"SSURGO",-112.899711239123,37.1312778908089
"881","BR",0,"SSURGO",-112.899155562131,37.1400381148344
"882","BR",0,"SSURGO",-113.946928365757,37.1220917595225
"883","BR",0,"SSURGO",-113.350260162311,37.1144383280042
"884","BR",0,"SSURGO",-112.900279697487,37.0055775341777
"885","BR",0,"SSURGO",-113.853973565873,37.0728664306921
"886","BR",0,"SSURGO",-113.406486677159,37.1198980077014
"887","BR",0,"SSURGO",-113.521464857888,37.1418938962967
"888","BR",0,"SSURGO",-113.41932268007,37.2225508548232
"889","BR",0,"SSURGO",-113.614632973349,37.2231607483443
"890","BR",0,"SSURGO",-113.602231188219,37.2151064453267
"891","BR",0,"SSURGO",-113.787864548793,37.229553303198
"892","BR",0,"SSURGO",-114.028675347717,37.2154517388771
"893","BR",0,"SSURGO",-113.771187374211,37.2986260387944
"894","BR",0,"SSURGO",-113.417013713778,37.1130465222545
"895","BR",0,"SSURGO",-112.899658791058,37.011986622169
"896","BR",0,"SSURGO",-112.900057174768,37.0337986112388
"897","BR",0,"SSURGO",-113.093135184001,37.4369266822494
"898","BR",0,"SSURGO",-113.773271647013,37.009004648483
"899","BR",0,"SSURGO",-113.62166424265,37.1693551960762
"900","BR",0,"SSURGO",-113.604372671475,37.1631988903096
"901","BR",0,"SSURGO",-113.379723350046,37.1186273961633
"902","BR",0,"SSURGO",-107.754640802744,36.0027644390357
"903","BR",0,"SSURGO",-108.337806769865,36.701021653598
"904","BR",0,"SSURGO",-108.376523560018,36.5491627651731
"905","BR",0,"SSURGO",-108.378810040842,36.5560649908424
"906","BR",0,"SSURGO",-108.458969578013,36.8489697611541
"907","BR",0,"SSURGO",-108.25429126076,36.1208358050954
"908","BR",0,"SSURGO",-107.786180670904,36.0013791120773
"909","BR",0,"SSURGO",-108.333429728811,36.463530706368
"910","BR",0,"SSURGO",-107.993699532395,36.0837612217172
"911","BR",0,"SSURGO",-108.396783186168,36.5021472016169
"912","BR",0,"SSURGO",-107.901695514458,36.0115053772117
"913","BR",0,"SSURGO",-108.377803208009,36.5528978288138
"914","BR",0,"SSURGO",-108.053607654114,36.1036229137204
"915","BR",0,"SSURGO",-108.526156470656,36.8299111008943
"916","BR",0,"SSURGO",-108.512826210634,36.8484755215599
"917","BR",0,"SSURGO",-108.450616159453,36.8497927397528
"918","BR",0,"SSURGO",-108.373668226626,36.5341084176277
"919","BR",0,"SSURGO",-108.36110369549,36.5054404754202
"920","BR",0,"SSURGO",-108.406338948647,36.5875243331415
"921","BR",0,"SSURGO",-108.386614600425,36.5406717786998
"922","BR",0,"SSURGO",-108.420334466067,36.5306691039385
"923","BR",0,"SSURGO",-108.390538276113,36.5537142909278
"924","BR",0,"SSURGO",-108.408799219421,36.5539764840713
"00UT0130544","D",135,"NASIS",-111.2300034,40.2836113
"00UT0130583","VD",163,"NASIS",-111.1884689,40.2184715
"00UT0130584","VD",163,"NASIS",-111.2419434,40.3358345
"00UT0130585","VD",163,"NASIS",-111.2419434,40.3358345
"00UT0130586","VD",163,"NASIS",-111.2419434,40.3358345
"00UT0130588","VD",163,"NASIS",-111.2419434,40.3358345
"00UT0130589","VD",163,"NASIS",-111.2208361,40.2047222
"00UT0130615","VD",193,"NASIS",-111.2355576,40.1983337
"03CO670022","VS",23,"NASIS",-108.3269424,36.9627228
"03UT0131308LDS","S",41,"NASIS",-111.0936333,39.8496833
"03UT0131310LDS","VS",20,"NASIS",-111.1357278,39.8256389
"03UT0131366LDS","VD",172,"NASIS",-111.092725,39.9190694
"03UT0131367LDS","VS",23,"NASIS",-111.092725,39.9190694
"03UT0131449GWL","MD",99,"NASIS",-110.8591639,39.8666639
"04NV003004","S",48,"NASIS",-115.5055556,36.2716667
"04NV003005","MD",62,"NASIS",-115.6269167,36.2962222
"04NV003011","VS",15,"NASIS",-115.6971389,36.3176111
"04UT015001","S",36,"NASIS",-110.2636111,39.2463889
"04WY635001","S",30,"NASIS",-109.522171,42.5668907
"04WY635006","D",146,"NASIS",-109.4499969,42.4942169
"04WY635007","D",142,"NASIS",-109.4502945,42.4939423
"04WY635020","MD",90,"NASIS",-109.7806702,42.4620628
"04WY635025","MD",90,"NASIS",-109.7043381,42.6709328
"04WY635027","MD",88,"NASIS",-109.707016,42.6868935
"04WY635029","D",120,"NASIS",-109.7061081,42.6855049
"04WY635032","S",40,"NASIS",-109.4543533,42.4570732
"04WY635033","S",49,"NASIS",-109.4070969,42.4971161
"04WY635037","MD",80,"NASIS",-109.4716721,42.4691582
"04WY635039","D",143,"NASIS",-109.7583313,42.4913902
"04WY635042","MD",63,"NASIS",-109.5227051,42.4555817
"04WY635047","MD",88,"NASIS",-109.475647,42.4638062
"04WY635048","MD",70,"NASIS",-109.4690552,42.4578018
"04WY635051","MD",57,"NASIS",-109.5839462,42.5544243
"04WY635052","MD",90,"NASIS",-109.6982803,42.6651421
"04WY635054","S",46,"NASIS",-109.7407532,42.6787109
"04WY635055","MD",63,"NASIS",-109.6232224,42.7204857
"04WY635056","MD",70,"NASIS",-109.7353363,42.4760094
"04WY635058","MD",63,"NASIS",-109.7268524,42.4839859
"04WY635062","MD",85,"NASIS",-109.512291,42.5270119
"04WY635066","MD",92,"NASIS",-109.4416656,42.4793816
"04WY635069","D",125,"NASIS",-109.736145,42.6657677
"04WY635070","MD",83,"NASIS",-109.714241,42.6529694
"04WY635071","MD",56,"NASIS",-109.7239914,42.6530762
"04WY635077","VS",22,"NASIS",-109.4082718,42.5014076
"04WY635078","VS",19,"NASIS",-109.4121246,42.507576
"04WY635079","MD",67,"NASIS",-109.4084549,42.5027695
"04WY635083","MD",74,"NASIS",-109.5127182,42.5587082
"04WY635086","MD",64,"NASIS",-109.5082855,42.5871277
"04WY635090","MD",75,"NASIS",-109.5186081,42.4105453
"04WY635092","MD",91,"NASIS",-109.5147858,42.4082718
"04WY635093","S",41,"NASIS",-109.6461868,42.4747314
"04WY635094","MD",97,"NASIS",-109.6429749,42.7164078
"04WY635095","D",127,"NASIS",-109.6447601,42.7175026
"04WY635096","S",33,"NASIS",-109.6492081,42.7186356
"04WY635097","MD",60,"NASIS",-109.6117554,42.6139488
"04WY635098","S",33,"NASIS",-109.5968246,42.6067696
"04WY635099","D",132,"NASIS",-109.60952,42.6160851
"04WY635100","MD",51,"NASIS",-109.5224609,42.4891319
"04WY635101","MD",62,"NASIS",-109.697937,42.6692657
"04WY635102","D",105,"NASIS",-109.5242081,42.4925041
"04WY635105","S",45,"NASIS",-109.4979782,42.4231071
"04WY635111","VS",10,"NASIS",-109.7135086,42.4513168
"04WY635112","MD",90,"NASIS",-109.7019348,42.4455948
"05UT019054","VS",15,"NASIS",-109.6821442,38.8189354
"05UT037007","MD",54,"NASIS",-110.0119781,37.5896568
"05UT037015","VS",12,"NASIS",-110.0054703,37.6089554
"05UT037016","D",136,"NASIS",-110.0049438,37.6086159
"05UT037020","S",40,"NASIS",-110.0139008,37.5794716
"05UT037023","S",42,"NASIS",-110.0108948,37.5781288
"05UT037024","S",34,"NASIS",-110.0129547,37.5745773
"05UT037025","S",49,"NASIS",-110.013649,37.5746384
"05UT037027","MD",100,"NASIS",-109.9908752,37.6117134
"05UT037029","D",110,"NASIS",-109.9916153,37.6121902
"05UT037031","VD",175,"NASIS",-109.9700775,37.6234512
"05UT037033","MD",75,"NASIS",-109.9738312,37.6225624
"05UT037044","MD",88,"NASIS",-109.9987259,37.5964317
"05UT037055","VD",183,"NASIS",-109.9741669,37.6124992
"05UT037057","MD",53,"NASIS",-109.9775009,37.6124992
"05UT037062","S",34,"NASIS",-109.9991684,37.5977783
"05UT037063","S",40,"NASIS",-109.9994431,37.5983315
"05UT037068","S",42,"NASIS",-110.0036087,37.5886116
"05UT037070","MD",96,"NASIS",-110.0049973,37.5872231
"05UT037071","S",30,"NASIS",-110.0058365,37.5866661
"05WY635016","S",44,"NASIS",-109.8930206,42.4846458
"05WY635017","MD",55,"NASIS",-109.8348846,42.4977875
"05WY635018","MD",100,"NASIS",-109.8613586,42.4926491
"05WY635044","D",130,"NASIS",-109.7398605,42.5989494
"05WY635112","VD",165,"NASIS",-109.8102798,42.4755554
"06CO677008LAN","S",46,"NASIS",-107.4728851,38.2807503
"06NV613001-JWM","D",104,"NASIS",-114.1357472,37.5381111
"06NV613038-JWM","MD",90,"NASIS",-114.0857496,38.126982
"06UT0130131","MD",66,"NASIS",-109.9940262,40.3449211
"06UT0131916LDS","S",30,"NASIS",-110.2351379,40.1816673
"06UT0131919LDS","MD",66,"NASIS",-110.2354202,39.8830566
"06UT0132007","S",46,"NASIS",-110.8574142,40.4708328
"06UT0132008","MD",66,"NASIS",-110.8602524,40.4522781
"06UT0132014","S",42,"NASIS",-110.8433075,40.4433594
"06UT0132504LA","S",33,"NASIS",-110.1911392,39.8706665
"06UT0132526","VS",24,"NASIS",-110.4210815,40.1322212
"06UT0132534","S",35,"NASIS",-110.3910828,40.065834
"06UT0132693REL","MD",61,"NASIS",-110.453331,40.3391685
"06UT0132696REL","MD",91,"NASIS",-110.4638901,40.3430557
"06UT0132699REL","MD",56,"NASIS",-110.4272222,40.3300056
"06UT0132705REL","MD",82,"NASIS",-110.4191333,40.3179472
"06UT0132709REL","MD",60,"NASIS",-110.4571333,40.3200056
"06UT0132710REL","S",43,"NASIS",-110.4885028,40.3554722
"06UT0132711REL","S",36,"NASIS",-110.4912222,40.3571972
"06UT0132712REL","S",30,"NASIS",-110.4900806,40.3494167
"06UT0132715REL","MD",63,"NASIS",-110.4713056,40.357775
"06UT019001","MD",100,"NASIS",-109.6930542,38.8128853
"06UT019004","VS",16,"NASIS",-109.6359482,38.7011909
"06UT019005","VS",10,"NASIS",-109.6358185,38.7010422
"06UT019006","VS",10,"NASIS",-109.6389084,38.7003403
"06UT019007","VS",13,"NASIS",-109.7266464,38.8191338
"06UT019008","MD",91,"NASIS",-109.6362915,38.7025795
"06UT019009","MD",70,"NASIS",-109.6414566,38.7027054
"06UT019011","VS",8,"NASIS",-109.6960449,38.8538399
"06UT019012","MD",57,"NASIS",-109.7013702,38.8459244
"06UT019013","VS",25,"NASIS",-109.5864105,38.7842789
"06UT019014","VS",20,"NASIS",-109.5841599,38.7838097
"06UT019016","S",48,"NASIS",-109.5583572,38.7737694
"06UT019021","D",120,"NASIS",-109.5739059,38.7620659
"06UT019023","VD",160,"NASIS",-109.5738449,38.7675896
"06UT019030","VS",14,"NASIS",-109.6780472,38.8218842
"06UT019031","VS",11,"NASIS",-109.571991,38.7365341
"06UT019033","VS",8,"NASIS",-109.6028061,38.7615166
"06UT019034","VS",9,"NASIS",-109.6584396,38.7722588
"06UT019035","S",50,"NASIS",-109.6583405,38.7755394
"06UT019036","S",32,"NASIS",-109.729599,38.8500175
"06UT019037","S",29,"NASIS",-109.7242279,38.8483849
"06UT019040","VS",10,"NASIS",-109.6047058,38.7835236
"06UT019042","S",33,"NASIS",-109.6150436,38.7942276
"06UT019048","S",26,"NASIS",-109.5962524,38.7055321
"06UT019050","VS",7,"NASIS",-109.5915527,38.7063484
"06UT019051","D",108,"NASIS",-109.5505219,38.6954842
"06UT019052","VS",8,"NASIS",-109.5705109,38.7021027
"06UT019057","VS",11,"NASIS",-109.592186,38.6196594
"06UT019061","VS",23,"NASIS",-109.5009155,38.7321014
"06UT019063","S",32,"NASIS",-109.6204987,38.7574348
"06UT019064","VS",10,"NASIS",-109.6227112,38.7601852
"06UT019074","VS",4,"NASIS",-109.4925842,38.7300034
"06UT019075","VS",20,"NASIS",-109.4940567,38.7289124
"06UT019080","S",48,"NASIS",-109.5010605,38.7270203
"06UT019083","VS",8,"NASIS",-109.6241913,38.7443428
"06UT019085","VS",24,"NASIS",-109.5428085,38.7208824
"06UT019086","S",34,"NASIS",-109.5461655,38.7187157
"06UT019089","S",33,"NASIS",-109.5809402,38.6801529
"06UT019092","VS",3,"NASIS",-109.4638443,38.7266197
"06UT019093","VS",10,"NASIS",-109.6583328,38.6558876
"06UT019094","MD",64,"NASIS",-109.6567917,38.6387939
"06UT019097","VS",9,"NASIS",-109.7351074,38.8989563
"06UT019098","VS",16,"NASIS",-109.6007462,38.7281685
"06UT019099","VS",12,"NASIS",-109.6029663,38.7272644
"06UT019100","VS",9,"NASIS",-109.6064911,38.720108
"06UT019101","MD",96,"NASIS",-109.6179199,38.730545
"06UT019107","S",50,"NASIS",-109.5517578,38.7235527
"06UT019108","S",45,"NASIS",-109.55793,38.7187157
"06UT019109","VS",12,"NASIS",-109.5587463,38.7217903
"06UT019110","VS",12,"NASIS",-109.5588379,38.722908
"06UT019112","S",50,"NASIS",-109.6437378,38.7885895
"06UT019113","VS",15,"NASIS",-109.6402664,38.786171
"06UT019114","VS",10,"NASIS",-109.6379547,38.7938576
"06UT019115","VS",7,"NASIS",-109.6375351,38.7946167
"06UT019116","VS",16,"NASIS",-109.6304703,38.792984
"06UT019120","VS",22,"NASIS",-109.5197144,38.6746063
"06UT019122","VS",19,"NASIS",-109.5348358,38.6791878
"06UT019123","S",34,"NASIS",-109.5457458,38.6996422
"06UT019124","MD",88,"NASIS",-109.5456772,38.700985
"06UT019125","VS",19,"NASIS",-109.5406952,38.6985703
"06UT019126","VS",16,"NASIS",-109.5779495,38.6902351
"06UT019128","S",33,"NASIS",-109.5030365,38.7277679
"06UT019129","VS",23,"NASIS",-109.5032349,38.7288246
"06UT019130","S",35,"NASIS",-109.5036011,38.7267647
"06UT019133","VS",8,"NASIS",-109.5281754,38.7384491
"06UT019134","VS",9,"NASIS",-109.5284958,38.7390137
"06UT019141","S",29,"NASIS",-109.5891342,38.6517296
"06UT019143","VS",22,"NASIS",-109.5880127,38.6321335
"06UT019146","VS",19,"NASIS",-109.5978088,38.6381912
"06UT019148","VS",12,"NASIS",-109.6067657,38.6145172
"06UT019154","VS",18,"NASIS",-109.6276932,38.7050667
"06UT019156","VS",17,"NASIS",-109.6232834,38.7069893
"06UT019158","VS",13,"NASIS",-109.5901031,38.663681
"06UT019160","VS",9,"NASIS",-109.5679779,38.697197
"06UT019163","VS",6,"NASIS",-109.5282669,38.7338028
"06UT019164","VS",23,"NASIS",-109.5353394,38.7312851
"06UT019169","MD",64,"NASIS",-109.6252365,38.6317673
"06UT019170","VS",16,"NASIS",-109.6294327,38.629528
"06UT019171","VD",157,"NASIS",-109.6228561,38.8014755
"06UT019172","VS",24,"NASIS",-109.6120911,38.7950859
"06UT019179","S",27,"NASIS",-109.56884,38.7081642
"06UT019185","S",27,"NASIS",-109.5338745,38.6553574
"06UT019186","VS",17,"NASIS",-109.5341034,38.656044
"06UT019188","VS",16,"NASIS",-109.5363998,38.6686172
"06UT019189","VS",20,"NASIS",-109.5471725,38.6830254
"06UT019190","VS",25,"NASIS",-109.5354691,38.7182045
"06UT019205","VS",9,"NASIS",-109.6457443,38.7128296
"06UT019214","VS",6,"NASIS",-109.6411667,38.7019005
"06UT019217","VS",7,"NASIS",-109.6403275,38.702755
"06UT019219","VS",6,"NASIS",-109.7009506,38.847065
"06UT019222","VS",25,"NASIS",-109.6999664,38.8484764
"06UT019224","VS",14,"NASIS",-109.6994476,38.8496246
"06UT019228","VS",12,"NASIS",-109.6985092,38.8517151
"06UT019230","VS",13,"NASIS",-109.6148376,38.6853065
"06UT019240","S",39,"NASIS",-109.5218887,38.7525558
"06UT037001","S",26,"NASIS",-110.006958,37.609211
"06UT037007","MD",56,"NASIS",-109.8272858,38.4261055
"06UT037036","VS",10,"NASIS",-109.8192978,38.4517326
"06UT037049","VS",16,"NASIS",-109.9374542,38.4270554
"06UT037054","VS",19,"NASIS",-109.8650513,38.3261833
"06UT037055","VS",11,"NASIS",-109.8630371,38.3278046
"06UT037056","VS",7,"NASIS",-109.8612137,38.3293877
"06UT037060","VS",7,"NASIS",-109.8533401,38.3232765
"06UT037066","MD",77,"NASIS",-109.8680191,38.3705597
"06UT037067","VS",17,"NASIS",-109.8660965,38.3707657
"06UT037068","D",111,"NASIS",-109.864502,38.3707695
"06UT037070","S",33,"NASIS",-109.8593979,38.3710327
"06UT037071","VS",23,"NASIS",-109.8610764,38.3708878
"06UT037079","MD",93,"NASIS",-109.8621368,38.3668785
"06UT037083","VS",15,"NASIS",-109.9024734,38.4164429
"06UT037084","MD",83,"NASIS",-109.9036713,38.4182281
"06UT037085","S",37,"NASIS",-109.898468,38.4078064
"06UT037087","D",137,"NASIS",-109.7981873,38.4876671
"06UT037088","MD",71,"NASIS",-109.8009415,38.4861069
"06UT037089","VS",4,"NASIS",-109.7718887,38.4552917
"06UT037095","S",43,"NASIS",-109.7743073,38.4352493
"06UT037096","VS",9,"NASIS",-109.7759628,38.435627
"06UT037099","S",35,"NASIS",-109.8084259,38.4698105
"06UT037104","VS",11,"NASIS",-109.8622818,38.389698
"06UT037106","VS",23,"NASIS",-109.8681564,38.3823395
"06UT037116","S",39,"NASIS",-109.8269119,38.4365883
"06UT037117","VS",21,"NASIS",-109.825264,38.4373131
"06UT647485-1","S",33,"NASIS",-110.1022491,40.9333344
"06UT647485-2","D",104,"NASIS",-110.1022491,40.9193878
"06UT647487-10","MD",62,"NASIS",-110.1116104,40.9326096
"06UT647488-13","MD",74,"NASIS",-110.1455536,40.9186096
"06UT6502013","D",104,"NASIS",-110.9168854,40.4187508
"06UT6530155","MD",58,"NASIS",-110.5740967,40.3900833
"07ut013003","MD",72,"NASIS",-110.3865585,40.0818596
"07UT0132311LDS","VS",20,"NASIS",-110.5532639,40.0275806
"07UT0132314","MD",73,"NASIS",-110.4071417,40.3703194
"07UT0132586LA","VS",23,"NASIS",-110.3488922,40.1158333
"07UT0132597","S",28,"NASIS",-110.4121094,40.0966377
"07UT0132598","VD",157,"NASIS",-110.412056,40.0955276
"07UT0132741","MD",58,"NASIS",-110.3906174,40.2073898
"07UT0132780REL","S",41,"NASIS",-110.2615204,40.2505875
"07UT0132785","S",46,"NASIS",-110.2443466,40.270916
"07UT0132786","S",41,"NASIS",-110.2453079,40.2762222
"07UT0132788","MD",64,"NASIS",-110.26651,40.2552299
"07UT0132805","MD",94,"NASIS",-110.3796158,40.3560219
"07UT0132808BL","VS",20,"NASIS",-110.2627563,40.2458649
"07UT0134000VJT","MD",58,"NASIS",-110.2339325,40.2550011
"07UT0134020","S",45,"NASIS",-110.2183075,40.2244453
"07UT0134020VJT","S",45,"NASIS",-110.2183075,40.2244453
"07UT0134022VJT","VS",18,"NASIS",-110.2428055,40.2703056
"07UT0134025VJT","VS",18,"NASIS",-110.2243347,40.2633324
"07UT0134028VJT","S",50,"NASIS",-110.2331848,40.235466
"07UT0134031VJT","S",30,"NASIS",-110.2297667,40.2334333
"07UT0134032VJT","VS",10,"NASIS",-110.2329025,40.236084
"07UT0134038VJT","D",140,"NASIS",-110.1846848,40.2390327
"07ut013jbd001",NA,NA,"NASIS",-110.4340057,40.1365547
"07ut013jbd004","VS",15,"NASIS",-110.432785,40.1407547
"07UT019001","VS",21,"NASIS",-109.6084518,38.7554893
"07UT019002","MD",64,"NASIS",-109.6078873,38.7566719
"07UT019006","VS",7,"NASIS",-109.5741119,38.6736717
"07UT019007","S",41,"NASIS",-109.5751114,38.6733475
"07UT019008","S",42,"NASIS",-109.5688248,38.6697388
"07UT019009","S",26,"NASIS",-109.5654526,38.6679764
"07UT019016","VS",24,"NASIS",-109.6691818,38.7857742
"07UT019017","VS",5,"NASIS",-109.6671753,38.7894821
"07UT019019","VS",11,"NASIS",-109.6522827,38.8051872
"07UT019024","VS",11,"NASIS",-109.5783234,38.6928062
"07UT019025","S",35,"NASIS",-109.6206055,38.758213
"07UT019026","S",49,"NASIS",-109.503334,38.7283478
"07UT037002","VS",5,"NASIS",-109.9105377,38.4019165
"07UT037006","VS",8,"NASIS",-109.8157501,38.2138023
"07UT037028","VS",16,"NASIS",-109.7720566,38.1773224
"07UT037080","S",48,"NASIS",-109.7763824,38.0582619
"07UT037081","VS",23,"NASIS",-109.7759705,38.0735054
"07UT037104","VS",21,"NASIS",-109.8055573,38.1146736
"07UT037115","MD",98,"NASIS",-109.8255539,38.143425
"07UT037127","VS",11,"NASIS",-109.8235321,38.1752357
"07UT037160","S",44,"NASIS",-109.7647552,38.1965599
"07UT037166","S",34,"NASIS",-109.9277954,38.4739647
"07UT037176","S",41,"NASIS",-109.9943161,38.3867226
"07UT037182","MD",87,"NASIS",-109.9142609,38.3647156
"07UT037185","VS",16,"NASIS",-109.9088898,38.3222237
"07UT037192","D",104,"NASIS",-109.8675613,38.2595978
"07UT037194","MD",84,"NASIS",-109.8488617,38.2800713
"07UT037199","S",29,"NASIS",-109.8311539,38.3562737
"07UT037206","S",31,"NASIS",-110.0461044,37.5905685
"07UT037207","MD",89,"NASIS",-110.0472107,37.5933609
"07UT037208","VD",153,"NASIS",-110.012291,37.6139221
"07UT037209","MD",84,"NASIS",-110.0296478,37.5971565
"07UT037210","VS",21,"NASIS",-110.012291,37.5785446
"07UT037211","VS",12,"NASIS",-110.0441742,37.5925713
"07UT037213","MD",63,"NASIS",-109.9884109,38.4897957
"07UT037216","VS",14,"NASIS",-109.9462585,38.4577675
"07UT037218","VS",14,"NASIS",-109.9200592,38.4468498
"07UT037219","MD",62,"NASIS",-109.9202805,38.4474983
"07UT037220","S",26,"NASIS",-109.9155579,38.4436073
"07UT037221","VS",23,"NASIS",-109.9157791,38.4403038
"07UT037224","MD",73,"NASIS",-109.9833679,38.4975853
"07UT037227","VS",16,"NASIS",-109.9078827,38.077961
"07UT037231","MD",88,"NASIS",-109.879097,38.0811234
"07UT037233","VD",180,"NASIS",-109.847084,38.1110954
"07UT037237","VS",16,"NASIS",-109.868576,38.1035538
"07UT037244","VS",18,"NASIS",-109.9031982,38.1332359
"07UT037248","MD",94,"NASIS",-109.8544464,38.1324883
"07UT037251","VD",200,"NASIS",-109.8472214,38.3249016
"07UT037263","S",37,"NASIS",-109.8342667,38.4415131
"07UT037266","S",33,"NASIS",-109.8367691,38.4485741
"07UT037271","VD",160,"NASIS",-109.8146744,38.4697571
"07UT037273","D",144,"NASIS",-109.8136139,38.472126
"07UT037274","VD",155,"NASIS",-109.8133316,38.4733315
"07UT037276","S",48,"NASIS",-109.9157791,38.4278946
"07UT037279","MD",61,"NASIS",-109.8836365,38.3862915
"07UT037281","VS",17,"NASIS",-109.9005203,38.4347076
"07UT037282","VS",17,"NASIS",-109.898056,38.4320374
"07UT037286","S",39,"NASIS",-109.8996811,38.3980942
"07UT037287","S",40,"NASIS",-109.8983307,38.3966675
"07UT037288","S",47,"NASIS",-109.8950348,38.3893623
"07UT037289","VS",14,"NASIS",-109.890358,38.3802986
"07UT037291","VS",22,"NASIS",-109.8436432,38.3215942
"07UT037292","VS",12,"NASIS",-109.8421249,38.3202362
"07UT037294","VS",12,"NASIS",-109.8244476,38.6219444
"07UT037296","VS",15,"NASIS",-109.8808289,38.4805641
"07UT037298","VS",11,"NASIS",-109.7871094,38.4041672
"07UT037299","S",50,"NASIS",-109.7824402,38.4007645
"07UT037303","VS",10,"NASIS",-109.7568054,38.4193039
"07UT037304","VS",20,"NASIS",-109.7706985,38.408844
"07UT037308","VS",16,"NASIS",-109.8413925,38.418335
"07UT037316","MD",52,"NASIS",-109.984169,37.6091652
"07UT037317","S",38,"NASIS",-109.9844437,37.6091652
"07UT037319","MD",62,"NASIS",-109.984169,37.6091652
"07UT037320","S",48,"NASIS",-109.984726,37.6094437
"07UT037321","S",48,"NASIS",-109.9666672,37.6074982
"07UT037323","MD",62,"NASIS",-109.9677811,37.6088905
"07UT037324","S",45,"NASIS",-109.9666672,37.6077766
"07UT055003","D",133,"NASIS",-110.2072067,38.4690781
"07UT055004","MD",54,"NASIS",-110.2038345,38.4672356
"07UT055006","VS",8,"NASIS",-110.1907501,38.465416
"07UT055007","S",28,"NASIS",-110.1915436,38.4645844
"07UT055009","S",26,"NASIS",-110.1892471,38.4788857
"07UT055010","S",44,"NASIS",-110.1899261,38.4766846
"07UT055019","MD",90,"NASIS",-110.2054291,38.4553604
"07UT055021","VS",16,"NASIS",-110.1986008,38.4664497
"07UT055022","VS",13,"NASIS",-110.1959991,38.4655151
"07UT055024","MD",79,"NASIS",-110.1938705,38.4663658
"07UT055025","MD",73,"NASIS",-110.1925812,38.4681778
"07WY635209","D",113,"NASIS",-110.1294479,42.6300011
"07WY635218","MD",57,"NASIS",-110.2597198,42.689724
"07WY635220","MD",54,"NASIS",-110.172226,42.6977768
"07WY635223","D",140,"NASIS",-110.2319412,42.4436111
"07WY635234","D",142,"NASIS",-110.3504028,42.4288597
"07WY635235","MD",70,"NASIS",-110.1661148,42.4372215
"07WY635236","MD",92,"NASIS",-110.3342972,42.4529877
"07WY635239","MD",97,"NASIS",-110.3263855,42.4192657
"07WY635243","D",125,"NASIS",-110.200676,42.4956627
"07WY635245","MD",70,"NASIS",-110.2842484,42.4139099
"07WY635250","VS",22,"NASIS",-110.30867,42.8738327
"08BC237","D",107,"NASIS",-112.6377792,37.3047218
"08BC923","MD",56,"NASIS",-112.7061081,37.4147224
"08UT0130124CSW","MD",99,"NASIS",-110.1064529,40.405838
"08UT0130158CSW","MD",99,"NASIS",-110.0212708,40.3592644
"08UT0130225CSW","S",46,"NASIS",-109.9828806,40.3178167
"08UT0130256CSW","S",29,"NASIS",-110.2384644,40.3802872
"08UT0131032LDS","MD",78,"NASIS",-110.6469911,40.0290394
"08UT0131033","S",33,"NASIS",-110.2193604,40.1687126
"08UT0131041LDS","MD",82,"NASIS",-110.0703583,40.2318344
"08UT0131042LDS","VD",208,"NASIS",-110.0705566,40.2317772
"08UT0131959CSW","MD",75,"NASIS",-110.0902806,40.3886028
"08UT0131970CSW","VS",22,"NASIS",-110.0027222,40.2931139
"08UT0132025CSW","S",43,"NASIS",-110.8978043,40.4305573
"08UT0132026CSW","S",28,"NASIS",-110.8985291,40.4300842
"08UT0132313LDS","VS",11,"NASIS",-110.7622757,39.8670006
"08UT0132523","VS",13,"NASIS",-110.2681961,39.9341125
"08UT0132546","S",44,"NASIS",-110.3913574,40.0903168
"08UT0132567","MD",88,"NASIS",-110.3489456,40.1399155
"08UT0132591LDS","VS",25,"NASIS",-110.5444183,40.0010033
"08UT0132697CSW","MD",92,"NASIS",-110.4362488,40.3426094
"08UT0132700CSW","MD",61,"NASIS",-110.4314423,40.3306122
"08UT0132701CSW","MD",82,"NASIS",-110.4363861,40.3258324
"08UT0132702CSW","S",43,"NASIS",-110.4363861,40.3262482
"08UT0132718CSW","S",36,"NASIS",-110.4638901,40.314888
